-141.5837 60.1996 5.5 1.0 2016-10-02T10:49:08.000000Z 2016-10-02T10:50:29.779471Z P 5.4487533788
-153.383 57.8163 11.4 2.4 2016-10-02T10:40:43.000000Z 2016-10-02T10:42:33.119394Z P 7.56406011479
-141.3253 60.2072 0.0 1.1 2016-10-02T10:36:46.000000Z 2016-10-02T10:38:09.199264Z P 5.50397697791
-147.542 64.9103 14.3 0.5 2016-10-02T10:31:43.000000Z 2016-10-02T10:31:45.768955Z p 0.0658115195888
-141.4182 60.1428 0.0 1.5 2016-10-02T10:23:44.000000Z 2016-10-02T10:25:07.665854Z P 5.53793559415
-147.9812 60.4133 3.7 1.4 2016-10-02T10:01:27.000000Z 2016-10-02T10:02:35.464155Z P 4.46413023577
-149.9355 61.6987 48.6 1.2 2016-10-02T09:32:46.000000Z 2016-10-02T09:33:35.608780Z p 3.33479210368
-154.9477 58.3478 0.5 1.1 2016-10-02T09:16:48.000000Z 2016-10-02T09:18:36.854089Z P 7.37637228439
-149.6252 61.8207 37.4 1.5 2016-10-02T09:01:00.000000Z 2016-10-02T09:01:47.447173Z P 3.17714668762
-141.3833 60.1608 0.0 1.2 2016-10-02T08:52:42.000000Z 2016-10-02T08:54:05.563827Z P 5.5305099956
-150.9048 58.4018 13.6 2.7 2016-10-02T08:17:45.000000Z 2016-10-02T08:19:22.317518Z P 6.65076462396
-141.3263 60.1793 0.0 1.0 2016-10-02T07:52:35.000000Z 2016-10-02T07:53:58.530456Z P 5.52808123166
-144.7003 65.4099 3.7 2.1 2016-10-02T07:41:00.000000Z 2016-10-02T07:41:25.767969Z P 1.35911079211
-154.5276 58.3625 8.3 1.2 2016-10-02T07:26:46.000000Z 2016-10-02T07:28:32.492666Z P 7.27268600944
-153.0645 59.7339 107.0 2.3 2016-10-02T07:26:10.000000Z 2016-10-02T07:27:32.417270Z p 5.71470842251
-155.8302 63.0731 8.1 1.4 2016-10-02T07:25:13.000000Z 2016-10-02T07:26:14.599970Z P 4.00321489213
-150.7159 61.5051 61.8 1.2 2016-10-02T06:47:55.000000Z 2016-10-02T06:48:48.807071Z p 3.63780826045
-144.7085 65.4393 10.0 0.9 2016-10-02T06:24:52.000000Z 2016-10-02T06:25:17.122952Z P 1.36716817587
-149.8431 61.4608 36.6 1.2 2016-10-02T06:17:03.000000Z 2016-10-02T06:17:55.596380Z P 3.55158092059
-141.3361 60.1502 0.0 1.2 2016-10-02T06:06:15.000000Z 2016-10-02T06:07:38.847374Z P 5.5511468947
-151.0408 63.2478 8.5 1.6 2016-10-02T06:01:47.000000Z 2016-10-02T06:02:23.681019Z P 2.19446706084
-144.7269 65.4038 4.2 1.6 2016-10-02T05:59:24.000000Z 2016-10-02T05:59:49.535429Z P 1.34656721444
-154.9985 58.3605 3.2 1.9 2016-10-02T05:58:13.000000Z 2016-10-02T06:00:01.524757Z P 7.37604829203
-141.3088 60.1864 0.0 1.2 2016-10-02T05:37:20.000000Z 2016-10-02T05:38:43.503651Z P 5.52613036757
-154.9419 58.3352 2.8 1.8 2016-10-02T04:47:43.000000Z 2016-10-02T04:49:31.716942Z P 7.38654354622
-150.9817 63.0734 113.3 1.3 2016-10-02T04:41:22.000000Z 2016-10-02T04:41:59.098132Z p 2.31323150201
-154.9274 58.3363 1.5 2.6 2016-10-02T04:10:39.000000Z 2016-10-02T04:12:27.816015Z P 7.38236573655
-148.7988 62.6977 61.1 1.1 2016-10-02T03:39:50.000000Z 2016-10-02T03:40:24.624456Z p 2.23345192625
-151.8909 61.2369 92.3 2.6 2016-10-02T03:31:42.000000Z 2016-10-02T03:32:42.484440Z p 4.10765280973
-143.8482 60.4545 6.9 1.0 2016-10-02T03:19:42.000000Z 2016-10-02T03:20:54.074805Z P 4.75478451138
-150.1891 61.646 47.7 1.3 2016-10-02T03:04:32.000000Z 2016-10-02T03:05:22.793272Z p 3.42120069279
-140.6597 60.3253 10.0 1.2 2016-10-02T02:37:59.000000Z 2016-10-02T02:39:21.926099Z P 5.57153966246
-147.9985 63.5264 7.4 1.2 2016-10-02T02:37:45.000000Z 2016-10-02T02:38:10.284005Z P 1.35620518964
-141.3026 60.1258 0.0 1.4 2016-10-02T02:31:56.000000Z 2016-10-02T02:33:20.251682Z P 5.58057320875
-141.4225 60.1792 0.0 1.2 2016-10-02T02:20:08.000000Z 2016-10-02T02:21:31.213144Z P 5.50498718769
-144.6821 65.412 3.7 1.0 2016-10-02T01:53:20.000000Z 2016-10-02T01:53:45.875411Z P 1.36692245865
-154.9682 58.333 3.9 2.2 2016-10-02T01:13:43.000000Z 2016-10-02T01:15:31.691330Z P 7.39431823391
-148.5473 62.4094 43.4 1.4 2016-10-02T01:13:01.000000Z 2016-10-02T01:13:39.086722Z p 2.49608976068
-149.9576 61.4284 32.3 1.2 2016-10-02T01:08:36.000000Z 2016-10-02T01:09:29.475433Z P 3.59731036672
-155.1999 56.8107 13.0 2.4 2016-10-01T23:27:00.000000Z 2016-10-01T23:29:07.497999Z P 8.84490200565
-148.916 63.5639 2.8 1.0 2016-10-01T23:10:43.000000Z 2016-10-01T23:11:09.689670Z P 1.41826908062
-150.8069 61.6712 64.6 1.3 2016-10-01T21:36:51.000000Z 2016-10-01T21:37:42.930120Z p 3.4992597174
-151.5781 63.1027 12.8 1.0 2016-10-01T21:31:45.000000Z 2016-10-01T21:32:24.869140Z P 2.46378184871
-154.9105 58.3113 1.8 1.8 2016-10-01T21:26:51.000000Z 2016-10-01T21:28:40.041231Z P 7.40140311521
-151.5984 63.089 15.0 1.0 2016-10-01T20:58:47.000000Z 2016-10-01T20:59:26.829876Z P 2.48009971819
-147.2017 60.4372 4.7 0.9 2016-10-01T20:32:50.000000Z 2016-10-01T20:33:58.057027Z P 4.44324894498
-141.382 60.1494 0.0 1.0 2016-10-01T20:30:40.000000Z 2016-10-01T20:32:03.705329Z P 5.54080863694
-152.5467 59.7597 73.2 1.6 2016-10-01T20:24:20.000000Z 2016-10-01T20:25:40.540855Z p 5.59030442554
-144.8772 63.4539 2.6 0.9 2016-10-01T20:00:09.000000Z 2016-10-01T20:00:41.950745Z P 1.87175260434
-150.7722 63.5195 13.0 0.8 2016-10-01T19:54:32.000000Z 2016-10-01T19:55:04.257415Z P 1.91205320112
-141.4483 60.1689 0.0 1.0 2016-10-01T19:48:17.000000Z 2016-10-01T19:49:40.252470Z P 5.50784929376
-151.5289 63.0666 5.1 1.6 2016-10-01T19:29:38.000000Z 2016-10-01T19:30:18.958490Z P 2.47583440811
-152.9908 63.1229 0.4 0.9 2016-10-01T19:21:53.000000Z 2016-10-01T19:22:40.559175Z P 2.91478236527
-150.9201 63.1304 126.0 1.5 2016-10-01T19:20:41.000000Z 2016-10-01T19:21:17.852712Z p 2.25105970145
-152.5688 63.3654 13.8 1.1 2016-10-01T19:09:45.000000Z 2016-10-01T19:10:26.832778Z P 2.6152875738
-141.4579 60.1609 0.0 1.4 2016-10-01T19:00:14.000000Z 2016-10-01T19:01:37.317515Z P 5.51258326894
-153.4749 59.6983 118.0 1.8 2016-10-01T19:00:02.000000Z 2016-10-01T19:01:26.114864Z p 5.83233709559
-141.4397 60.1536 0.0 1.4 2016-10-01T18:56:20.000000Z 2016-10-01T18:57:43.465150Z P 5.52332820382
-147.7505 63.5461 20.4 0.7 2016-10-01T17:16:45.000000Z 2016-10-01T17:17:08.370728Z P 1.32952514571
-140.7302 60.1134 12.6 1.4 2016-10-01T17:15:19.000000Z 2016-10-01T17:16:43.841851Z P 5.73369924917
-146.841 61.1106 0.0 1.1 2016-10-01T16:43:45.000000Z 2016-10-01T16:44:44.551156Z P 3.78343451899
-153.1277 67.1407 0.1 2.3 2016-10-01T16:37:59.000000Z 2016-10-01T16:38:50.080883Z P 3.1682678914
-141.3613 60.1719 0.0 0.9 2016-10-01T16:37:14.000000Z 2016-10-01T16:38:37.503082Z P 5.52608891385
-147.6952 63.4187 16.7 0.7 2016-10-01T16:30:23.000000Z 2016-10-01T16:30:48.549082Z P 1.45653157034
-141.3509 60.1131 0.0 1.1 2016-10-01T16:24:33.000000Z 2016-10-01T16:25:57.244931Z P 5.58008183532
-150.5625 65.201 12.8 0.9 2016-10-01T16:23:31.000000Z 2016-10-01T16:23:54.340517Z P 1.26197915293
-149.433 60.5748 20.1 1.3 2016-10-01T15:26:34.000000Z 2016-10-01T15:27:39.273705Z P 4.37492942875
-141.4087 60.1429 0.0 1.5 2016-10-01T15:17:33.000000Z 2016-10-01T15:18:56.695815Z P 5.54011624829
-144.6491 65.4274 17.6 1.3 2016-10-01T15:05:29.000000Z 2016-10-01T15:05:53.463078Z P 1.38540832588
-149.3897 63.1968 8.3 1.1 2016-10-01T14:58:48.000000Z 2016-10-01T14:59:19.813492Z P 1.83879992903
-149.5117 61.6117 37.9 0.8 2016-10-01T14:41:23.000000Z 2016-10-01T14:42:13.048213Z P 3.36646559888
-148.584 63.4226 11.9 0.5 2016-10-01T14:40:29.000000Z 2016-10-01T14:40:55.802850Z P 1.50587103504
-151.2605 62.2086 79.5 1.4 2016-10-01T14:00:16.000000Z 2016-10-01T14:01:02.761112Z p 3.10782795981
-141.3377 60.2116 0.0 1.2 2016-10-01T13:53:03.000000Z 2016-10-01T13:54:26.105122Z P 5.49712533481
-148.5245 63.7867 96.8 1.0 2016-10-01T13:51:12.000000Z 2016-10-01T13:51:33.837282Z p 1.14924175838
-143.3333 60.686 4.6 1.0 2016-10-01T13:34:17.000000Z 2016-10-01T13:35:27.680202Z P 4.63322032088
-151.521 63.0769 9.8 1.1 2016-10-01T12:36:31.000000Z 2016-10-01T12:37:11.255827Z P 2.46574392197
-141.3128 60.1912 0.0 1.3 2016-10-01T12:31:13.000000Z 2016-10-01T12:32:36.432760Z P 5.52097087008
-141.3638 60.2093 0.0 1.1 2016-10-01T12:27:33.000000Z 2016-10-01T12:28:56.045704Z P 5.49280092797
-147.3049 60.465 10.2 1.1 2016-10-01T11:25:33.000000Z 2016-10-01T11:26:39.986799Z P 4.4134207936
-144.6974 65.4119 4.0 1.2 2016-10-01T11:21:01.000000Z 2016-10-01T11:21:26.757598Z P 1.36097490606
-150.8303 60.936 15.0 1.2 2016-10-01T10:33:06.000000Z 2016-10-01T10:34:09.369971Z P 4.19217864927
-148.9693 64.9283 20.7 1.4 2016-10-01T10:26:59.000000Z 2016-10-01T10:27:09.986466Z p 0.552317572729
-151.4448 63.2779 5.4 0.9 2016-10-01T10:20:26.000000Z 2016-10-01T10:21:04.434901Z P 2.29495153452
-152.4563 60.1637 93.7 1.4 2016-10-01T09:11:54.000000Z 2016-10-01T09:13:09.314945Z p 5.19945411366
-152.6436 59.4391 75.5 1.5 2016-10-01T08:57:45.000000Z 2016-10-01T08:59:09.867877Z p 5.9067743982
